bin_center_km,ci_high,ci_low,curve_mean,d111,min_conflict_dist_km,n_in_bin,row_type
,,,,0.0,98.33361309294858,,point
,,,,0.0,98.33361309294858,,point
,,,,0.0,98.33361309294858,,point
,,,,0.0,98.33361309294858,,point
,,,,0.0,98.33361309294858,,point
,,,,1.0,98.33361309294858,,point
,,,,1.0,98.33361309294858,,point
,,,,0.0,98.33361309294858,,point
,,,,0.0,98.33361309294858,,point
,,,,0.0,98.33361309294858,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,1.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,19.894202266372453,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,0.0,2.0480817001649347,,point
,,,,1.0,2.0480817001649347,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,1.3105039018928701,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,1.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,20.17216615538207,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,1.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,83.05958662239877,,point
,,,,0.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,1.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,1.0,60.04382855696432,,point
,,,,0.0,60.04382855696432,,point
,,,,0.0,104.98782133476537,,point
,,,,1.0,104.98782133476537,,point
,,,,1.0,104.98782133476537,,point
,,,,0.0,104.98782133476537,,point
,,,,1.0,104.98782133476537,,point
,,,,0.0,104.98782133476537,,point
,,,,0.0,104.98782133476537,,point
,,,,0.0,104.98782133476537,,point
,,,,1.0,104.98782133476537,,point
,,,,0.0,104.98782133476537,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,2.545086472646867,,point
,,,,0.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,1.0,0.26038180496413565,,point
,,,,1.0,0.26038180496413565,,point
,,,,1.0,0.26038180496413565,,point
,,,,0.0,0.26038180496413565,,point
,,,,1.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
,,,,0.0,61.347100532634755,,point
